id,name,type,path,audience_size,description
6003266344142,Lloyds Banking Group,interests,Interests|Additional interests|Lloyds Banking Group,85750,
6003170703934,Chinabank,interests,Interests|Additional interests|Chinabank,1947620,
6002956942923,EverBank,interests,Interests|Additional interests|EverBank,8940,
6003365078651,Oversea-Chinese Banking Corporation,interests,Interests|Additional interests|Oversea-Chinese Banking Corporation,1573940,
6003146061226,Rizal Commercial Banking Corporation,interests,Interests|Additional interests|Rizal Commercial Banking Corporation,1341530,
6003452365456,Australian School of Business,interests,Interests|Additional interests|Australian School of Business,183880,
6003280817023,Australia and New Zealand Banking Group,interests,Interests|Additional interests|Australia and New Zealand Banking Group,4241300,
6003517163995,The Hongkong and Shanghai Banking Corporation,interests,Interests|Additional interests|The Hongkong and Shanghai Banking Corporation,42710,
109283095756542,Bank teller,work_positions,Demographics|Work|Job titles|Bank teller,639935,
153371894688575,World Bank,work_employers,Demographics|Work|Employers|World Bank,584949,
6002924639521,State Bank of India,interests,Interests|Additional interests|State Bank of India,45196880,
6003596163273,Bethlehem,interests,Interests|Additional interests|Bethlehem,38862680,
6002933513973,Bank account,interests,Interests|Additional interests|Bank account,30502230,
6003290357256,HSBC,interests,Interests|Additional interests|HSBC,26332280,
6003130677150,ICICI Bank,interests,Interests|Additional interests|ICICI Bank,25984940,
6003068092293,HDFC Bank,interests,Interests|Additional interests|HDFC Bank,20961340,
6003720188062,West Bank,interests,Interests|Additional interests|West Bank,19214970,
6004160821895,Bank Mandiri,interests,Interests|Additional interests|Bank Mandiri,17510380,
6003655115078,Axis Bank,interests,Interests|Additional interests|Axis Bank,17243860,
6003329599341,National Bank of Egypt,interests,Interests|Additional interests|National Bank of Egypt,17117310,
6003207868776,Food bank,interests,Interests|Additional interests|Food bank,15325690,
6003333228032,Kasikornbank,interests,Interests|Additional interests|Kasikornbank,13219000,
6003279683223,Citibank,interests,Interests|Additional interests|Citibank,12979370,
6003667359904,Kotak Mahindra Bank,interests,Interests|Additional interests|Kotak Mahindra Bank,12808640,
6003212430647,Commercial bank,interests,Interests|Additional interests|Commercial bank,12551390,
6003066097070,Banco do Brasil,interests,Interests|Additional interests|Banco do Brasil,12124260,
6003177324049,Bank Central Asia,interests,Interests|Additional interests|Bank Central Asia,11700060,
6003340061996,World Bank,interests,Interests|Additional interests|World Bank,11645030,
6003718516916,Standard Chartered,interests,Interests|Additional interests|Standard Chartered,11241210,
6003372814595,Banknote,interests,Interests|Additional interests|Banknote,10558060,
6003291328579,Employment website,interests,Interests|Additional interests|Employment website,10065360,
6016354423191,Bank card,interests,Interests|Additional interests|Bank card,9168650,
6003167095230,Habib Bank Limited cricket team,interests,Interests|Additional interests|Habib Bank Limited cricket team,8995050,
6003406114406,First Bank of Nigeria,interests,Interests|Additional interests|First Bank of Nigeria,8972780,
6003379150605,Bank of the Philippine Islands,interests,Interests|Additional interests|Bank of the Philippine Islands,8959640,
6003341106223,Garanti Bank,interests,Interests|Additional interests|Garanti Bank,8672510,
6003347652781,Siam Commercial Bank,interests,Interests|Additional interests|Siam Commercial Bank,8279790,
6003269978848,Hebron,interests,Interests|Additional interests|Hebron,8207120,
6003171380561,Feeding America,interests,Interests|Additional interests|Feeding America,8150930,
6003102754434,Inter-American Development Bank,interests,Interests|Additional interests|Inter-American Development Bank,7827570,
6003292667211,CIB Bank,interests,Interests|Additional interests|CIB Bank,7365290,
6003482142669,Arab Bank,interests,Interests|Additional interests|Arab Bank,7220520,
6003065779670,DBS Bank,interests,Interests|Additional interests|DBS Bank,6873720,
6003479631869,Savings bank,interests,Interests|Additional interests|Savings bank,6655850,
6003326110488,Bangkok Bank,interests,Interests|Additional interests|Bangkok Bank,6634080,
6003478154965,Union Bank of the Philippines,interests,Interests|Additional interests|Union Bank of the Philippines,6621750,
6003270089502,Zenith Bank,interests,Interests|Additional interests|Zenith Bank,6165230,
6002867966110,Money bag,interests,Interests|Additional interests|Money bag,6094280,
6003195989498,Tyra Banks,interests,Interests|Additional interests|Tyra Banks,5788020,
6003368974935,QNB Group,interests,Interests|Additional interests|QNB Group,5745040,
6003708734346,World Bank Group,interests,Interests|Additional interests|World Bank Group,5537180,
6003395333671,African Development Bank,interests,Interests|Additional interests|African Development Bank,5524630,
6002973053574,Reserve Bank of India,interests,Interests|Additional interests|Reserve Bank of India,5204390,
6003396340331,Metropolitan Bank and Trust Company,interests,Interests|Additional interests|Metropolitan Bank and Trust Company,5047640,
6003321478243,POSBank,interests,Interests|Additional interests|POSBank,4898170,
6003199800926,Bank Negara Indonesia,interests,Interests|Additional interests|Bank Negara Indonesia,4794670,
6003276912780,Standard Bank,interests,Interests|Additional interests|Standard Bank,4489670,
6003222974876,RHB Bank,interests,Interests|Additional interests|RHB Bank,4299920,
6003346498327,Security Bank,interests,Interests|Additional interests|Security Bank,4242040,
6003207427630,Lloyds Bank,interests,Interests|Additional interests|Lloyds Bank,4189440,
6003473231263,Barclays Africa Group,interests,Interests|Additional interests|Barclays Africa Group,4019400,
6003456210603,Blood bank,interests,Interests|Additional interests|Blood bank,3900060,
6003174438049,Land Bank of the Philippines,interests,Interests|Additional interests|Land Bank of the Philippines,3899470,
6003205377212,Grand Indonesia Shopping Town,interests,Interests|Additional interests|Grand Indonesia Shopping Town,3871900,
6003278939980,Piggy bank,interests,Interests|Additional interests|Piggy bank,3606020,
6003374720041,First National Bank (South Africa),interests,Interests|Additional interests|First National Bank (South Africa),3499240,
6003094881932,United Overseas Bank,interests,Interests|Additional interests|United Overseas Bank,3397660,
6004169693424,KBank Live,interests,Interests|Additional interests|KBank Live,3356700,
6003103110317,Bank of Baroda,interests,Interests|Additional interests|Bank of Baroda,3334180,
6003343080587,Money in the Bank ladder match,interests,Interests|Additional interests|Money in the Bank ladder match,3255600,
6003192776126,Royal Bank of Canada,interests,Interests|Additional interests|Royal Bank of Canada,3230320,
6003328250779,Canadian Imperial Bank of Commerce,interests,Interests|Additional interests|Canadian Imperial Bank of Commerce,3228200,
6003190417366,GTBank,interests,Interests|Additional interests|GTBank,3039470,
6003281167223,Yes Bank,interests,Interests|Additional interests|Yes Bank,3035810,
6003493026395,VakıfBank,interests,Interests|Additional interests|VakıfBank,3017482,
6003261631847,TMB Bank,interests,Interests|Additional interests|TMB Bank,3015490,
6003719208383,Elizabeth Banks,interests,Interests|Additional interests|Elizabeth Banks,2929690,
6003196382524,Outer Banks,interests,Interests|Additional interests|Outer Banks,2793820,
